SUMMARY,DTSTART,DTEND,DUE,NOTES,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID,ORGANIZER,CATEGORIES,DURATION,REPLACES RECURRENT EVENT FROM
"Automatique & commande systemes","2020-12-15 10:15 AM","2020-12-15 12:15 PM",,"3EUS1AUT_2020_S5_BE_G3BESANGER YvonBIKINGA Wendpanga Abdoul(Exporté le:23/03/2023 17:56)","","G-3D006-Construction électrique,*","","",,,,,
"Mathematiques pour ingenieur","2020-12-15 10:15 AM","2020-12-15 12:15 PM",,"3EUS1MAT_2020_S5_TD_AMPHI_B_G6GUERIN DUGUE Anne(Exporté le:23/03/2023 17:56)","","G-2B010","","",,,,,
"English for your Career","2020-12-15 10:30 AM","2020-12-15 12:30 PM",,"4EM3ENG6_2020_S7_TD_G3FAYARD Christelle(Exporté le:23/03/2023 17:56)","","G-2B012","","",,,,,
"Marche energie et investissement","2020-12-15 10:30 AM","2020-12-15 12:30 PM",,"6EUMMEI0_2020_S9_CM_G1IONESCU Oana(Exporté le:23/03/2023 17:56)","","G-2A003","","",,,,,
"English for your Career","2020-12-15 10:30 AM","2020-12-15 12:30 PM",,"4EM3ENG6_2020_S7_TD_G1ADONIADIS-CAHILL Fiona(Exporté le:23/03/2023 17:56)","","G-2B013","","",,,,,
"English for your Career","2020-12-15 10:30 AM","2020-12-15 12:30 PM",,"4EM3ENG6_2020_S7_TD_G6PIERRET Laurence(Exporté le:23/03/2023 17:56)","","G-2C001","","",,,,,
"Hydraulique et transferts","2020-12-15 10:30 AM","2020-12-15 12:30 PM",,"4EUS3HQT_2020_S7_BE_G3DE LOUBENS DE VERDAILLE Clement(Exporté le:23/03/2023 17:56)","","G-3D003-info","","",,,,,
"English for your Career","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"4EM3ENG6_2020_S7_TD_G16PHAM Catherine(Exporté le:23/03/2023 17:56)","","G-4D003","","",,,,,
"Modelisation et analyse 1","2020-12-15 01:30 PM","2020-12-15 05:30 PM",,"4EUS3MA1_2020_S7_TP_G7CAPOGNA Amandine(Exporté le:23/03/2023 17:56)","","G-3B005b-Jet turbulent","","",,,,,
"RESERVATION","2020-12-15 01:30 PM","2020-12-15 05:45 PM",,"(Exporté le:23/03/2023 17:56)","","G-2B012","","",,,,,
"Mecanique des solides deformables","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1MSD_2020_S5_TD_G7CHAREYRE Bruno(Exporté le:23/03/2023 17:56)","","G-1C002-Amphi Coulomb","","",,,,,
"Modelisation et analyse 1","2020-12-15 01:30 PM","2020-12-15 05:30 PM",,"4EUS3MA1_2020_S7_TP_G8* CAPOGNA Amandine(Exporté le:23/03/2023 17:56)","","G-3B005a-Hydro-éjecteur","","",,,,,
"Energie electrique","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1ENE_2020_S5_TD_G6ZAMPA Alexandre(Exporté le:23/03/2023 17:56)","","G-0B007-Amphi Bergès","","",,,,,
"English for your Career","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"4EM3ENG6_2020_S7_TD_G13DALLISON Christiane(Exporté le:23/03/2023 17:56)","","G-2C008","","",,,,,
"Modelisation et analyse 1","2020-12-15 01:30 PM","2020-12-15 05:30 PM",,"4EUS3MA1_2020_S7_TP_G6*(Exporté le:23/03/2023 17:56)","","G-3B005b-Soufflerie grande","","",,,,,
"Modelisation et analyse 1","2020-12-15 01:30 PM","2020-12-15 05:30 PM",,"4EUS3MA1_2020_S7_TP_G11*(Exporté le:23/03/2023 17:56)","","G-3B005a-DébitVisu","","",,,,,
"Energie electrique","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1ENE_2020_S5_TD_G5TIXADOR Pascal(Exporté le:23/03/2023 17:56)","","G-2B010","","",,,,,
"Mecanique des solides deformables","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1MSD_2020_S5_TD_G9BOURGEOIS Celine(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-15 01:30 PM","2020-12-15 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-0B018-Agora","","",,,,,
"Mecanique des solides deformables","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1MSD_2020_S5_TD_G8IMBAULT Didier(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Mecanique des solides deformables","2020-12-15 01:30 PM","2020-12-15 03:30 PM",,"3EUS1MSD_2020_S5_TD_G2NOEL Josselin(Exporté le:23/03/2023 17:56)","","G-2A006","","",,,,,
"Mechanical Structure Design","2020-12-15 02:00 PM","2020-12-15 06:00 PM",,"5EUS5CMO_2020_S9_BE_G2EMERIAULT Fabrice(Exporté le:23/03/2023 17:56)","","G-2A007-info","","",,,,,
"Systemes hydrauliques","2020-12-15 02:00 PM","2020-12-15 04:00 PM",,"5EUS5SYH_2020_S9_TP_G2AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-3A005-Banc asservissement","","",,,,,
"Projet integrateur","2020-12-15 02:00 PM","2020-12-15 06:00 PM",,"5EUS5PI_2020_S9_BE_G1(Exporté le:23/03/2023 17:56)","","G-4C012-info-picore,G-4D010-Projet,G-4D009-Projet","","",,,,,
"Mecanique des solides deformables","2020-12-15 03:45 PM","2020-12-15 05:45 PM",,"3EUS1MSD_2020_S5_TD_G8IMBAULT Didier(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Module accompagnement professionnel","2020-12-15 03:45 PM","2020-12-15 05:45 PM",,"4EM3MAP6_2020_S7_TD_G15FEUILLET Rene(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"Mecanique des solides deformables","2020-12-15 04:00 PM","2020-12-15 06:00 PM",,"3EUS1MSD_2020_S5_TD_G2NOEL Josselin(Exporté le:23/03/2023 17:56)","","G-2A006","","",,,,,
"Systemes hydrauliques","2020-12-15 04:15 PM","2020-12-15 06:15 PM",,"5EUS5SYH_2020_S9_TP_G2AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-3A005-Banc asservissement","","",,,,,
"la chaire HOPE /'beatrice le-moing et Regis Largillier","2020-12-16 07:30 AM","2020-12-16 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B009-Projet-Vie étudiante","","",,,,,
"RESERVATION DRE","2020-12-16 08:00 AM","2020-12-16 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B016-Projet-Vie étudiante","","",,,,,
"RESERVATION","2020-12-16 08:00 AM","2020-12-16 10:15 AM",,"(Exporté le:23/03/2023 17:56)","","G-2A003","","",,,,,
"Energie electrique","2020-12-16 08:00 AM","2020-12-16 12:00 PM",,"3EUS1ENE_2020_S5_TP_G4PETRUSEV AleksandrBESANGER Yvon(Exporté le:23/03/2023 17:56)","","G-3C007-EPTE 1,* Distanciel","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 08:00 AM","2020-12-16 10:00 AM",,"3EU1LV26_2020_S5_TD_G8POMMET Luisa(Exporté le:23/03/2023 17:56)","","G-2B013","","",,,,,
"Langue vivante 2 - Allemand","2020-12-16 08:00 AM","2020-12-16 10:00 AM",,"3EU1LV26_2020_S5_TD_G7LORENZEN Maren(Exporté le:23/03/2023 17:56)","","G-1C002-Amphi Coulomb","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 08:00 AM","2020-12-16 10:00 AM",,"3EU1LV26_2020_S5_TD_G9SANCHEZ Manuela(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-16 08:00 AM","2020-12-16 12:30 PM",,"(Exporté le:23/03/2023 17:56)","","G-0B018-Agora","","",,,,,
"Hydraulique et transferts","2020-12-16 08:15 AM","2020-12-16 10:15 AM",,"4EUS3HQT_2020_S7_BE_G1AHMAD Faisal(Exporté le:23/03/2023 17:56)","","G-3D003-info","","",,,,,
"Electronique num. & syst. embarques","2020-12-16 08:15 AM","2020-12-16 10:15 AM",,"4EU7ENS9_2020_S7_BE_G4*AVENAS Yvan(Exporté le:23/03/2023 17:56)","","G-5D005-Informatique temps réel","","",,,,,
"Electronique & signaux numeriques","2020-12-16 08:15 AM","2020-12-16 10:15 AM",,"4EUS3ESN_2020_S7_CM_G1GRANJON Pierre(Exporté le:23/03/2023 17:56)","","G-2A006","","",,,,,
"Electronique & signaux numeriques","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"4EUS3ESN_2020_S7_BE_G2IOANA Cornel(Exporté le:23/03/2023 17:56)","","G-2C005-info,G-3A014-info","","",,,,,
"Hydraulique et transferts","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"4EUS3HQT_2020_S7_BE_G2AHMAD Faisal(Exporté le:23/03/2023 17:56)","","G-4C012-info-picore","","",,,,,
"Langue vivante 2 - Allemand","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"3EU1LV26_2020_S5_TD_G1SCHMIDT Christine(Exporté le:23/03/2023 17:56)","","G-2B010","","",,,,,
"Electronique & signaux numeriques","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"4EUS3ESN_2020_S7_BE_G3DOLET Aneline(Exporté le:23/03/2023 17:56)","","G-3D003-info,G-3B001-info","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"3EU1LV26_2020_S5_TD_G3SANCHEZ Manuela(Exporté le:23/03/2023 17:56)","","G-2B002","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"3EU1LV26_2020_S5_TD_G2DI MARIA Sandra(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"Electronique num. & syst. embarques","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"4EU7ENS9_2020_S7_BE_G3*GOUNON Patrick(Exporté le:23/03/2023 17:56)","","G-5D005-Informatique temps réel","","",,,,,
"Electronique & signaux numeriques","2020-12-16 10:30 AM","2020-12-16 12:30 PM",,"4EUS3ESN_2020_S7_BE_G1GRANJON Pierre(Exporté le:23/03/2023 17:56)","","* Distanciel,G-2B001-info","","",,,,,
"Mecanique des solides deformables","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EUS1MSD_2020_S5_TD_G1HARTHONG Barthelemy(Exporté le:23/03/2023 17:56)","","G-1A002-Amphi Ampère","","",,,,,
"Mecanique des solides deformables","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EUS1MSD_2020_S5_TD_G2NOEL Josselin(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"ICT for Smart Grids & Smart Cities","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"5EU5ICT6_2020_S9_BE2_61850_lab_G2BRACONNIER ThierryLABONNE Antoine(Exporté le:23/03/2023 17:56)","","G-4C013-Supervision-Salle des marchés","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EU1LV26_2020_S5_TD_G5MANAS Patricia(Exporté le:23/03/2023 17:56)","","G-2B010","","",,,,,
"Soutien de mathematiques","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EM1SMA7_2020_S5_TD_G2CATTELAIN Thibault(Exporté le:23/03/2023 17:56)","","G-2A006","","",,,,,
"Electronique num. & syst. embarques","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"4EU7ENS9_2020_S7_BE_G1BOUDINET Cedric*(Exporté le:23/03/2023 17:56)","","G-5D005-Informatique temps réel","","",,,,,
"Langue vivante 2 - Espagnol","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EU1LV26_2020_S5_TD_G4DI MARIA Sandra(Exporté le:23/03/2023 17:56)","","G-2B012","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-16 01:30 PM","2020-12-16 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-0B018-Agora","","",,,,,
"Langue vivante 2 - Allemand","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EU1LV26_2020_S5_TD_G6SCHMIDT Christine(Exporté le:23/03/2023 17:56)","","G-0B007-Amphi Bergès","","",,,,,
"Mecanique des solides deformables","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"3EUS1MSD_2020_S5_TD_G3CHAREYRE Bruno(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Hydrau ecoulements en charge","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"4EUS3HEC_2020_S7_BE_G5BODIGUEL Hugues(Exporté le:23/03/2023 17:56)","","* Distanciel,G-2B001-info","","",,,,,
"Conception mecanique","2020-12-16 01:30 PM","2020-12-16 03:30 PM",,"4EUS3CME_2020_S7_BE_G1AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","* Distanciel,G-3B001-info","","",,,,,
"Supervision industrielle et SI","2020-12-16 02:00 PM","2020-12-16 04:00 PM",,"5EUS5NTI_2020_S9_BE2_G1FAURE-VINCENT Denis(Exporté le:23/03/2023 17:56)","","* Distanciel,G-3D002-GICS","","",,,,,
"Hydraulic Machines Hydroelectricity","2020-12-16 02:00 PM","2020-12-16 06:00 PM",,"5EUS5MHH_2020_S9_BE_G1ANSYS-WorkBenchCOLOMBET Damien(Exporté le:23/03/2023 17:56)","","G-3A014-info","","",,,,,
"Conception mecanique","2020-12-16 03:45 PM","2020-12-16 05:45 PM",,"4EUS3CME_2020_S7_BE_G1AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","* Distanciel,G-3B001-info","","",,,,,
"Hydrau ecoulements en charge","2020-12-16 03:45 PM","2020-12-16 05:45 PM",,"4EUS3HEC_2020_S7_BE_G5BODIGUEL Hugues(Exporté le:23/03/2023 17:56)","","* Distanciel,G-2B001-info","","",,,,,
"ICT for Smart Grids & Smart Cities","2020-12-16 03:45 PM","2020-12-16 05:45 PM",,"5EU5ICT6_2020_S9_BE2_61850_lab_G2BRACONNIER ThierryLABONNE Antoine(Exporté le:23/03/2023 17:56)","","G-4C013-Supervision-Salle des marchés","","",,,,,
"Electronique num. & syst. embarques","2020-12-16 03:45 PM","2020-12-16 05:45 PM",,"G5D0054EU7ENS9_2020_S7_BE_G2VOISIN-FRADIN Mathias*(Exporté le:23/03/2023 17:56)","","G-5D005-Informatique temps réel","","",,,,,
"Mecanique des solides deformables","2020-12-16 04:00 PM","2020-12-16 06:00 PM",,"3EUS1MSD_2020_S5_TD_G1HARTHONG Barthelemy(Exporté le:23/03/2023 17:56)","","G-1A002-Amphi Ampère","","",,,,,
"Mecanique des solides deformables","2020-12-16 04:00 PM","2020-12-16 06:00 PM",,"3EUS1MSD_2020_S5_TD_G2NOEL Josselin(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"Mecanique des solides deformables","2020-12-16 04:00 PM","2020-12-16 06:00 PM",,"3EUS1MSD_2020_S5_TD_G3CHAREYRE Bruno(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Supervision industrielle et SI","2020-12-16 04:15 PM","2020-12-16 06:15 PM",,"5EUS5NTI_2020_S9_BE2_G1FAURE-VINCENT Denis(Exporté le:23/03/2023 17:56)","","* Distanciel,G-3D002-GICS","","",,,,,
"la chaire HOPE /'beatrice le-moing et Regis Largillier","2020-12-17 07:30 AM","2020-12-17 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B009-Projet-Vie étudiante","","",,,,,
"RESERVATION DRE","2020-12-17 08:00 AM","2020-12-17 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B016-Projet-Vie étudiante","","",,,,,
"Energie electrique","2020-12-17 08:00 AM","2020-12-17 12:00 PM",,"3EUS1ENE_2020_S5_TP_G2ECRABEY JacquesDIARRA Zie Drissa(Exporté le:23/03/2023 17:56)","","G-3C007-EPTE 1,* Distanciel","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-17 08:00 AM","2020-12-17 12:30 PM",,"(Exporté le:23/03/2023 17:56)","","G-0B018-Agora","","",,,,,
"Systemes mecaniques - Produits","2020-12-17 08:00 AM","2020-12-17 12:00 PM",,"3EUS1SMC_2020_S5_BE_G1CatiaPAYAN JulietteGENEVOIS Pierre(Exporté le:23/03/2023 17:56)","","G-3B007,G-3B008-Mécanique & Technologie 1,G-3A014-info","","",,,,,
"Résa PHITEM EXAMEN","2020-12-17 08:00 AM","2020-12-17 11:30 AM",,"(Exporté le:23/03/2023 17:56)","","G-0B007-Amphi Bergès","","",,,,,
"Automatique & commande systemes","2020-12-17 08:00 AM","2020-12-17 10:00 AM",,"3EUS1AUT_2020_S5_BE_G3BESANGER YvonBIKINGA Wendpanga Abdoul(Exporté le:23/03/2023 17:56)","","G-4D006,G-3D006-Construction électrique","","",,,,,
"Automatique & commande systemes","2020-12-17 08:00 AM","2020-12-17 12:00 PM",,"3EUS1AUT_2020_S5_TP_G9SENAME OlivierKHENNOUF Hayate(Exporté le:23/03/2023 17:56)","","G-3B001-info","","",,,,,
"Modelisation et analyse 1","2020-12-17 08:15 AM","2020-12-17 12:15 PM",,"4EUS3MA1_2020_S7_TP_G1* DUPLAT Jérôme(Exporté le:23/03/2023 17:56)","","G-3B005a-Hydro-éjecteur","","",,,,,
"Modelisation et analyse 1","2020-12-17 08:15 AM","2020-12-17 12:15 PM",,"4EUS3MA1_2020_S7_TP_G5*(Exporté le:23/03/2023 17:56)","","G-3B005b-Soufflerie grande","","",,,,,
"Structures avancees convertisseurs","2020-12-17 08:30 AM","2020-12-17 10:30 AM",,"5EUS5SAC_2020_S9_CTD_G1BRUNELLO Marc(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Systems Monitoring, Diagnostics","2020-12-17 08:30 AM","2020-12-17 10:30 AM",,"5EUS5SDR_2020_S9_BE_G1TIDRIRI KhaoulaBERENGUER Christophe*(Exporté le:23/03/2023 17:56)","","G-2C005-info,G-2B001-info","","",,,,,
"Marche energie et investissement","2020-12-17 08:30 AM","2020-12-17 10:30 AM",,"6EUMMEI0_2020_S9_CM_G1IONESCU Oana(Exporté le:23/03/2023 17:56)","","G-2A003","","",,,,,
"Systemes hydrauliques","2020-12-17 08:30 AM","2020-12-17 10:30 AM",,"5EUS5SYH_2020_S9_BE_G1AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-2A007-info,* Distanciel","","",,,,,
"Marche energie et investissement","2020-12-17 10:30 AM","2020-12-17 12:30 PM",,"6EUMMEI0_2020_S9_CM_G1IONESCU Oana(Exporté le:23/03/2023 17:56)","","G-2A003","","",,,,,
"Systems Monitoring, Diagnostics","2020-12-17 10:45 AM","2020-12-17 12:45 PM",,"5EUS5SDR_2020_S9_BE_G1TIDRIRI KhaoulaBERENGUER Christophe*(Exporté le:23/03/2023 17:56)","","G-2C005-info,G-2B001-info","","",,,,,
"Systemes hydrauliques","2020-12-17 10:45 AM","2020-12-17 12:45 PM",,"5EUS5SYH_2020_S9_BE_G1AMEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-2A007-info,* Distanciel","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-17 01:30 PM","2020-12-17 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-0B018-Agora","","",,,,,
"formation PARIN/M1, intitulé 'projet architectural'","2020-12-17 01:30 PM","2020-12-17 06:00 PM",,"PLOIX Stephane(Exporté le:23/03/2023 17:56)","","G-Salle des forums","","",,,,,
"Boost'English","2020-12-17 02:00 PM","2020-12-17 04:00 PM",,"1A-ETU2A-ETUGUY Rebecca*(Exporté le:23/03/2023 17:56)","","G-2B010,G-2B009","","",,,,,
"la chaire HOPE /'beatrice le-moing et Regis Largillier","2020-12-18 07:30 AM","2020-12-18 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B009-Projet-Vie étudiante","","",,,,,
"Systemes mecaniques - Produits","2020-12-18 08:00 AM","2020-12-18 12:00 PM",,"3EUS1SMC_2020_S5_BE_G7GENEVOIS PierreCatiaBEN AMEUR Mariem(Exporté le:23/03/2023 17:56)","","G-3B008-Mécanique & Technologie 1,G-3A014-info,G-3B007","","",,,,,
"Automatique & commande systemes","2020-12-18 08:00 AM","2020-12-18 10:00 AM",,"3EUS1AUT_2020_S5_BE_G9FEUILLET ReneARTIGES Nils(Exporté le:23/03/2023 17:56)","","*,G-3D006-Construction électrique","","",,,,,
"Energie electrique","2020-12-18 08:00 AM","2020-12-18 12:00 PM",,"3EUS1ENE_2020_S5_TP_G8TIXADOR PascalDIARRA Zie Drissa(Exporté le:23/03/2023 17:56)","","G-3C007-EPTE 1,* Distanciel","","",,,,,
"RESERVATION DRE","2020-12-18 08:00 AM","2020-12-18 06:00 PM",,"(Exporté le:23/03/2023 17:56)","","G-1B016-Projet-Vie étudiante","","",,,,,
"Robust Control Mechatronic Systems","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EU9RCM0_2020_S9_BE_G1SENAME Olivier(Exporté le:23/03/2023 17:56)","","G-3B001-info","","",,,,,
"Supervision des installations","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EU9SDI9_2020_S9_BE1_G1BERENGUER ChristopheCHARBONNIER Sylvie(Exporté le:23/03/2023 17:56)","","G-2B001-info","","",,,,,
"Power Electronics Semiconductor","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EU9PES9_2020_S9_BE_G1LEFRANC PierreSCHANEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-3D003-info,G-5D003-Electronique & instrumentation associée","","",,,,,
"Water Quality and Treatment","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EUS5QTE_2020_S9_BE_G2SECHET Philippe(Exporté le:23/03/2023 17:56)","","G-4C012-info-picore","","",,,,,
"Conception des dispositifs","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EUS5CDS_2020_S9_CTD_G1CHAZAL Herve(Exporté le:23/03/2023 17:56)","","G-2A007-info","","",,,,,
"MicroGrids SmartGrids Supergrids","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EUS5SMA_2020_S9_BE_G1* Enseignant fictifHABLY Ahmad(Exporté le:23/03/2023 17:56)","","* Distanciel,G-4C005-PDE","","",,,,,
"Robust Control Mechatronic Systems","2020-12-18 08:30 AM","2020-12-18 10:30 AM",,"5EU9RCM0_2020_S9_BE_G2MARTINEZ-MOLINA John-Jairo(Exporté le:23/03/2023 17:56)","","G-2C005-info","","",,,,,
"Automatique & commande systemes","2020-12-18 10:15 AM","2020-12-18 12:15 PM",,"3EUS1AUT_2020_S5_BE_G9FEUILLET ReneARTIGES Nils(Exporté le:23/03/2023 17:56)","","*,G-3D006-Construction électrique","","",,,,,
"Langue vivante 2","2020-12-18 10:30 AM","2020-12-18 12:30 PM",,"4EU3LV26_2020_S7_TD_G3MARKOWICZ Sibylle(Exporté le:23/03/2023 17:56)","","G-4D008","","",,,,,
"Langue vivante 2","2020-12-18 10:30 AM","2020-12-18 12:30 PM",,"4EU3LV26_2020_S7_TD_G4HENZE Katrin(Exporté le:23/03/2023 17:56)","","G-2C008","","",,,,,
"Langue vivante 2","2020-12-18 10:30 AM","2020-12-18 12:30 PM",,"4EU3LV26_2020_S7_TD_G2BLASCO Emilio(Exporté le:23/03/2023 17:56)","","G-2C001","","",,,,,
"Langue vivante 2","2020-12-18 10:30 AM","2020-12-18 12:30 PM",,"4EU3LV26_2020_S7_TD_G1DI MARIA Sandra(Exporté le:23/03/2023 17:56)","","G-2C002","","",,,,,
"Power Electronics Semiconductor","2020-12-18 10:45 AM","2020-12-18 12:45 PM",,"5EU9PES9_2020_S9_BE_G1LEFRANC PierreSCHANEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-3D003-info,G-5D003-Electronique & instrumentation associée","","",,,,,
"Supervision des installations","2020-12-18 10:45 AM","2020-12-18 12:45 PM",,"5EU9SDI9_2020_S9_BE1_G1BERENGUER ChristopheCHARBONNIER Sylvie(Exporté le:23/03/2023 17:56)","","G-2B001-info","","",,,,,
"Conception des dispositifs","2020-12-18 10:45 AM","2020-12-18 12:45 PM",,"5EUS5CDS_2020_S9_BE_G1GERBAUD Laurent(Exporté le:23/03/2023 17:56)","","G-2A007-info","","",,,,,
"Robust Control Mechatronic Systems","2020-12-18 10:45 AM","2020-12-18 12:45 PM",,"5EU9RCM0_2020_S9_BE_G2MARTINEZ-MOLINA John-Jairo(Exporté le:23/03/2023 17:56)","","G-2C005-info","","",,,,,
"Robust Control Mechatronic Systems","2020-12-18 10:45 AM","2020-12-18 12:45 PM",,"5EU9RCM0_2020_S9_BE_G1SENAME Olivier(Exporté le:23/03/2023 17:56)","","G-3B001-info","","",,,,,
"Materials and Structures","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"4EUS3MS_2020_S7_CTD_G1MISSEMER Ludovic(Exporté le:23/03/2023 17:56)","","G-2A003","","",,,,,
"Mecanique des solides deformables","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"3EUS1MSD_2020_S5_TD_G4AUDRY Nils(Exporté le:23/03/2023 17:56)","","G-0B007-Amphi Bergès","","",,,,,
"Automatique pour l'ingenieur","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"4EUS3AIN_2020_S7_TP_G1MESLEM Nacim(Exporté le:23/03/2023 17:56)","","G-3D001-AIDA-Zone 2","","",,,,,
"Mecanique des solides deformables","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"3EUS1MSD_2020_S5_TD_G6OUSSALAH Tarik(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"Mathematiques pour ingenieur","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"3EUS1MAT_2020_S5_CM_AMPHI_C_G8* FAURY Christine(Exporté le:23/03/2023 17:56)","","G-2C006","","",,,,,
"Conception mecanique","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"4EUS3CME_2020_S7_BE_G1FOUCAULT Gilles(Exporté le:23/03/2023 17:56)","","* Distanciel,G-3B001-info","","",,,,,
"Mecanique des solides deformables","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"3EUS1MSD_2020_S5_TD_G3CHAREYRE Bruno(Exporté le:23/03/2023 17:56)","","G-1A002-Amphi Ampère","","",,,,,
"Mecanique des solides deformables","2020-12-18 01:30 PM","2020-12-18 03:30 PM",,"3EUS1MSD_2020_S5_TD_G5HARTHONG Barthelemy(Exporté le:23/03/2023 17:56)","","G-2B010","","",,,,,
"Sustainable Marine Energies BE/TPNE","2020-12-18 02:00 PM","2020-12-18 04:00 PM",,"3A-ME-Sustainable Marine EnergiesM2-FME-Sustainable Marine EnergiesM2-ENTECH-Sustainable Marine EnergiesANSYS-WorkBench(Exporté le:23/03/2023 17:56)","","G-2B001-info,G-2C005-info","","",,,,,
"Design Models for Power Electronics","2020-12-18 02:00 PM","2020-12-18 04:00 PM",,"5EU9DMP9_2020_S9_BE3_G1DELHOMMAIS MyleneSCHANEN Jean-Luc(Exporté le:23/03/2023 17:56)","","G-3D003-info","","",,,,,
"Automatique pour l'ingenieur","2020-12-18 03:45 PM","2020-12-18 05:45 PM",,"4EUS3AIN_2020_S7_TP_G1MESLEM Nacim(Exporté le:23/03/2023 17:56)","","G-3D001-AIDA-Zone 2","","",,,,,
"Mecanique des solides deformables","2020-12-18 03:45 PM","2020-12-18 05:45 PM",,"3EUS1MSD_2020_S5_TD_G6OUSSALAH Tarik(Exporté le:23/03/2023 17:56)","","G-2B009","","",,,,,
"Mecanique des solides deformables","2020-12-18 03:45 PM","2020-12-18 05:45 PM",,"3EUS1MSD_2020_S5_TD_G4AUDRY Nils(Exporté le:23/03/2023 17:56)","","G-0B007-Amphi Bergès","","",,,,,
